id,rank,Issue,Article ID,Tag ID,Article Title
599,81,17,portrait-of-an-unknown-lady,disciplines-technical-art-history,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,artistic-practice-artistic-process,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
,,,portrait-of-an-unknown-lady,styles-and-movements-elizabethan,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,styles-and-movements-renaissance,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
600,91,17,specialist-knowledge-for-a-non-specialist-audience,century-1500–1599,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,europe-united-kingdom,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,uk-regions-london,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,material-medium-and-technique-pigments,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,material-medium-and-technique-publications-and-print-ephemera,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,artistic-practice-artistic-process,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,audiences-audiences,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
,,,specialist-knowledge-for-a-non-specialist-audience,styles-and-movements-elizabethan,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
600,91,17,specialist-knowledge-for-a-non-specialist-audience,styles-and-movements-renaissance,A Very Proper Treatise': Specialist Knowledge for a Non-Specialist Public
591,101,17,secrets-of-a-silent-miniaturist,century-1500–1599,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,europe-united-kingdom,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,material-medium-and-technique-miniatures,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,material-medium-and-technique-paintings,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,disciplines-conservation-and-restoration,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,disciplines-technical-art-history,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,genres-portraiture,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
,,,secrets-of-a-silent-miniaturist,styles-and-movements-elizabethan,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
,,,secrets-of-a-silent-miniaturist,styles-and-movements-jacobean,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
591,101,17,secrets-of-a-silent-miniaturist,styles-and-movements-renaissance,Secrets of a Silent Miniaturist: Findings from a Technical Study of Miniatures Attributed to Isaac Oliver
604,1,18,women-in-fur,century-1800–1899,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,uk-regions-scotland,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,material-medium-and-technique-albums,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,material-medium-and-technique-photography,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,places-artist-studios,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,history-british-empire,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,places-archives,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,politics-and-economics-trade,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,aesthetics-luxury,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,audiences-leisure,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
604,1,18,women-in-fur,styles-and-movements-victorian,"Women in Fur: Empire, Power, and Play in a Victorian Photography Album"
605,2,18,the-lost-cause-of-british-constructionism,century-1900–1999,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,uk-regions-england,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,uk-regions-north-east,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,uk-regions-london,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-architecture,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-design,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-mobiles,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-participatory-art,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-performance,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-photography,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-public-art,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-publications-and-print-ephemera,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,material-medium-and-technique-sculpture,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,artistic-practice-artistic-collaboration,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,audiences-audiences,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,methods-historiography,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,disciplines-urban-studies,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,styles-and-movements-abstraction,The Lost Cause of British Constructionism: A Two-Act Tragedy
605,2,18,the-lost-cause-of-british-constructionism,styles-and-movements-constructionism,The Lost Cause of British Constructionism: A Two-Act Tragedy
606,3,18,aubrey-bearsley-russian-world-of-art,century-1800–1899,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,century-1900–1999,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,europe-russia,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,cities-st-petersburg,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,material-medium-and-technique-publications-and-print-ephemera,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,material-medium-and-technique-illustration,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,disciplines-art-criticism,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,audiences-reception,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,aesthetics-reproduction,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,people-and-identities-eroticism,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,people-and-identities-networks,Aubrey Beardsley in the Russian “World of Art”
606,3,18,aubrey-bearsley-russian-world-of-art,styles-and-movements-victorian,Aubrey Beardsley in the Russian “World of Art”
607,4,18,making-a-case,century-1800–1899,Making a Case: Daguerreotypes
607,4,18,making-a-case,material-medium-and-technique-photography,Making a Case: Daguerreotypes
607,4,18,making-a-case,material-medium-and-technique-design,Making a Case: Daguerreotypes
607,4,18,making-a-case,disciplines-law,Making a Case: Daguerreotypes
607,4,18,making-a-case,disciplines-material-culture,Making a Case: Daguerreotypes
607,4,18,making-a-case,politics-and-economics-capitalism,Making a Case: Daguerreotypes
607,4,18,making-a-case,people-and-identities-class,Making a Case: Daguerreotypes
607,4,18,making-a-case,styles-and-movements-victorian,Making a Case: Daguerreotypes
613,5,18,arts-environmental-justice-ecological-crisis,the-caribbean-trinidad-and-tobago,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,north-america-canada,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,oceania-australia,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,global-regions-the-caribbean,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,africa-guyana,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,politics-and-economics-activism-and-protest,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,history-british-empire,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,politics-and-economics-capitalism,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,environments-climate-and-ecological-crisis,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,disciplines-geology,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,people-and-identities-indigenous-peoples-and-cultures,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,environments-landscape,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,places-museums-and-galleries,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,politics-and-economics-racial-justice,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,environments-resource-extraction,"The Arts, Environmental Justice, and the Ecological Crisis"
613,5,18,arts-environmental-justice-ecological-crisis,history-slavery,"The Arts, Environmental Justice, and the Ecological Crisis"
608,6,18,climate-and-culture-beyond-borders,century-2000–present,Climate and Culture Beyond Borders
608,6,18,climate-and-culture-beyond-borders,europe-united-kingdom,Climate and Culture Beyond Borders
608,6,18,climate-and-culture-beyond-borders,material-medium-and-technique-wood,Climate and Culture Beyond Borders
608,6,18,climate-and-culture-beyond-borders,material-medium-and-technique-photography,Climate and Culture Beyond Borders
